index,user_name,date,text
12314,5525,2020-07-25,COVID-19 Airborne or Not: #CSIR to Study @indianscinews @CSIR_IND @ccmb_csir @CSIR_IMTECH #COVID19 #transmission… https://t.co/uVwOCvdzCd
12315,2951,2020-07-25,@Fox13Politics is looking to confirm stories like this. #COVID19 Hoping they can verify and update here. https://t.co/vttdF1kccl
12316,5822,2020-07-25,"Both times like what just happened today, only symptoms I got from the selfish #COVID19  super spreaders are - feve… https://t.co/uFTQgKcpPT"
12317,3499,2020-07-25,"@SenRickScott @marcorubio @GovRonDeSantis 

FUCK ALL OF YOU.  #COVID19 

https://t.co/igJ737f6Cq"
12318,5484,2020-07-25,"What does the White House do when one of their own dies from COVID-19? Lie, of course #COVID19 #Coronavirus… https://t.co/R8gM8Q5eAY"
12319,14915,2020-07-25,@ABPNews Atleast aftr read'g these reports thr's sm releif. Bt ds releif wll lasts how much time?India is 3rd mst a… https://t.co/plnRx2kSVA
12320,15354,2020-07-25,🖋 Sign “Immediately impose a legislative moratorium on evictions &amp; a rent freeze” and I’ll deliver a copy to your o… https://t.co/OUIw0N8zkd
12321,15124,2020-07-25,Brilliant idea! #CovidChristmas #COVID19  #CoronavirusPandemic https://t.co/ETWZR3nwfw
12322,19860,2020-07-25,Sir @adsahasrabudhe @AICTE_INDIA kindly resolve Employees salaries and employees terminated in Technical college's… https://t.co/MGXvy0VYlb
12323,25243,2020-07-25,@MarcTennant Why isn't Federal Government employing as many people as are needed right now to conduct comprehensive… https://t.co/9rBxvgvgYp
12324,7234,2020-07-25,"#CoronaFacts:

📍Is it safe to donate or receive blood during #COVID19❓❓❓

▶️Respiratory viruses are generally not k… https://t.co/XzoEYKx14X"
12325,22765,2020-07-25,@ASlavitt Must ignore Covid numbers. Trump deployed DHS troops to cities to divert our attention from staggering nu… https://t.co/UrbI0O0ohz
12326,21188,2020-07-25,Recently I asked for #help regarding our #Finance. Due to #COVID19 and an #unemployment error my family got very cl… https://t.co/eMQsKKJHVl
12327,17084,2020-07-25,"Daily deaths in Peru for yesterday - 3876. 
Fucking hell, this is such tough reading. #COVID19 
Img: Screenshot of… https://t.co/fLCwm4F4AZ"
12328,18728,2020-07-25,COVID-19 Testing Update . For more details visit: https://t.co/kCO4HOtrZK #ICMRFIGHTSCOVID19 #IndiaFightsCOVID19… https://t.co/rzJ0nvjUB0
12329,19039,2020-07-25,"More and more research is coming out about the long-term health impacts of COVID-19, even for otherwise young and h… https://t.co/mxtqFYbAnC"
12330,4044,2020-07-25,"@immanishrajput @IndiGo6E Nice to hear that.Stay safe, adhere to the #covid19 protocols. Thanks."
12331,197,2020-07-25,"Fourth straight day with 1000 deaths from #Covid_19. 

In just the last four days, 1300 more Americans died of… https://t.co/AwEaBQvNSH"
12332,15829,2020-07-25,@malta75616353 @CoreyMce @Jantafrench 😂😂 cons ONLY use other ppls money. Why is it that Cons ALWAYS run up massive… https://t.co/D7s6Tfhq38
12333,1485,2020-07-25,"#AmericasGreatestMistake &amp; co. are taking gaslighting to the next level.

#WorstPresidentInHistory… https://t.co/hn420XW0LE"
12334,1586,2020-07-25,@3rdDegreeNet You talking about the academy with a second team pathway to the first team??? ... or... wearing masks… https://t.co/Gop1D8DjX0
12335,10210,2020-07-25,It's #timetowine with @JessycaLewis Leave Stress-Inducing Foods in Not-So-Convenient Places-Self-Care Tips for Taki… https://t.co/6h4zNZpexv
12336,6974,2020-07-25,"@briantylercohen Glad it’s an old clip. @JoeBiden can’t afford to get #COVID19 or Trump wins.

And I couldn’t suppress a smile."
12337,17974,2020-07-25,#COVID19 deniers: read this and believe😠😳 https://t.co/dGHj1tP1vJ
12338,4739,2020-07-25,"People with milder #COVID19 cases still report health issues weeks after testing, CDC says https://t.co/iscgDysA4C"
12339,22027,2020-07-25,Madhya Pradesh: Priests offer prayers at Nagchandreshwar Temple on the occasion of 'Naag Panchami'. The priest says… https://t.co/76J3JBDHHb
12340,13069,2020-07-25,First NFL player to opt out of contract. He has been working in the medical field in Canada the last few months &amp; h… https://t.co/Q8S7sU3nL1
12341,3370,2020-07-25,"It's the least you can do when you send American children to test out the severity of #COVID19 in school, yes? You… https://t.co/7CC7xEnMMO"
12342,17535,2020-07-25,@DonotInnovate @JohnStonesthro @Laurie_Garrett @EdWriters @MSNBC @ForeignPolicy @uclagseis @edpolicyinca… https://t.co/ldt5k5AnjG
12343,6797,2020-07-25,The United States is miserable failing in combating #COVID19. Other countries around the world has gotten a handle… https://t.co/pTLciwLuCA
12344,14099,2020-07-25,My Selfie Essay: #Covid19 #patriotlove #ontario #artist  #selfie  #style #artphotography #eglintonwest #filmmaker… https://t.co/2kuGqYk3Hw
12345,8007,2020-07-25,"ALERT: Supreme Court denies Nevada church's appeal of coronavirus
restrictions - Global Pandemic News |… https://t.co/RSZFGPQymA"
12346,11791,2020-07-25,"Thank you @ASlavitt for your informative, insightful, and trustworthy #COVID19 updates. Much appreciated. https://t.co/XMb1OCojMn"
12347,8265,2020-07-25,@JohnCornyn Protect #frontline workers by ensuring access to quality #PPE is a priority in the next #COVID19 relief package. #AGAAdvocacy
12348,3441,2020-07-25,“The problem of payment to RE generators by discoms existed even during pre #COVID19 times. But during the… https://t.co/xTU2CsCHgl
12349,9717,2020-07-25,Europe will bar Americans traveling from the US as the #CoronaVirus pandemic spirals out of control in the states.… https://t.co/q5Irbvlahc
12350,338,2020-07-25,Friends gathering during #COVID19 in #Dallas #TexasCovid19  https://t.co/lTJBB8clX2
12351,19304,2020-07-25,I'm not sure what is more embarrassing Dr Fauci's first pitch or his face mask wearing skills. It's not meant to be… https://t.co/WdnlWBxYjh
12352,11434,2020-07-25,"WTF😂
Corona virus have account on @okcupid and I have 82% match with it 😂😂 
And 'Her' goal is literally like savage… https://t.co/k8JY07THga"
12353,50,2020-07-25,"@realDonaldTrump #AmericasGreatestMistake was 2016 &amp; we, unlike YOU, have learned &amp; grown. At least the ones who ar… https://t.co/tMZOVdYtoS"
12354,13749,2020-07-25,"SYNAIRGEN PLC Company number 05233429 &amp; relationship with Southampton University

https://t.co/mXvDy9PfnZ… https://t.co/GmVmPvuXIM"
12355,8265,2020-07-25,@JohnCornyn Ensure access to #COVID19 testing in minority communities. Support #S3877 in the next #COVID19 relief package. #AGAAdvocacy
12356,8704,2020-07-25,"Mexico reports 7,573 new cases of #Covid19, 737 deaths

https://t.co/XrWQrkslq1 https://t.co/6WgApwR1Ox"
12357,14557,2020-07-25,Cyber Scammers Stay Busy During Pandemic | #coronavirus | #scams | #covid19 https://t.co/g5ymTyi5n8
12358,8265,2020-07-25,@JohnCornyn Protect GI research during #COVID19. Support the #RISEAct ! #HR7308 #AGAAdvocacy
12359,22774,2020-07-25,🗣️📢THIS IS CALIFORNIA'S COVID-19 CURVE AS OF 7/23. DR. BIRX IF YOU SEE A PLATEAU HERE PLEASE LET ME KNOW YOUR CHOIC… https://t.co/gN99wltX41
12360,20636,2020-07-25,"Warning to evaders: Cops on trail of 4,500 'missing' Covid cases

Anyone being tested will have to furnish ID plus… https://t.co/GfuRO16Dfy"
12361,9603,2020-07-25,"It’s kinda like “Spanx®” for your face.
#WearAMask #WearADamnMask #WearAMaskPlease #kinkymasks #COVID19 https://t.co/8YWEUH7Ten"
12362,11824,2020-07-25,This article is about us. And about our smallness. About the inconstancy of our certainties in the face of an unima… https://t.co/mvsJ8FZeiD
12363,14792,2020-07-25,"I’m not sure red shirt was a good idea? “What’s my name!! I don’t have a name!!!” 
.
#startrek #mask #covid19… https://t.co/4DG6zgMiGf"
12364,2325,2020-07-25,@sardesairajdeep @IndiaToday Want to know about #COVID19 Vaccine 💉 read this https://t.co/gRToK0RmvZ
12365,5031,2020-07-25,"#WestBengal: Flight operations at the #Kolkata airport will remain suspended today and on 29th July, amid #COVID19… https://t.co/l0ZVJzOhtV"
12366,15354,2020-07-25,🖋 Sign “Stop Trump's latest attack on the CDC and American public health” and I’ll deliver a copy to your officials… https://t.co/2kxVlgEv6d
12367,4225,2020-07-25,We need the Defense Production Act NOW #TrumpVirus #COVID19 https://t.co/r3Ef7Xf3xk
12368,19912,2020-07-25,@realDonaldTrump You commit the political crime of the century each and every day. #Russia puts bounties on US sold… https://t.co/0CCftbO14U
12369,601,2020-07-25,Madhya Pradesh: Priests offer prayers at Nagchandreshwar Temple on the occasion of 'Naag Panchami'. The priest says… https://t.co/c68pKoweOV
12370,15318,2020-07-25,"""Protesters in masks gathered in front of Japan’s National Stadium on Friday"", protesting against the… https://t.co/3McGSHUjZz"
12371,19331,2020-07-25,"I absolutely HATE the #Cubs, but even I (a #RedSox fan married to a #diehard #STL fan) have to admit that this is p… https://t.co/fpkEzLviYS"
12372,4634,2020-07-25,"352 new cases and 5 new deaths in Belgium 

[4:41 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic"
12373,19173,2020-07-25,"Decision on Kerala-wide #lockdown likely on July 27
#Kerala #Covid19

https://t.co/Ez19oU1ygV"
12374,7236,2020-07-25,COVID-19 Testing Update . For more details visit: https://t.co/1bM0RfaDid #ICMRFIGHTSCOVID19 #IndiaFightsCOVID19… https://t.co/If8tj6hNTb
12375,840,2020-07-25,another death @ an ASSISTED LIVING FACILITY suggests people in these facilities are NOT getting the ASSISTANCE they… https://t.co/trPMrgG0yJ
12376,23724,2020-07-25,"Active #COVID19 cases in Delhi dipped to 13,681 on Friday, lowest in the last seven weeks. 

https://t.co/t07biQYu34"
12377,11442,2020-07-25,What will it all look like? #America #COVID19 https://t.co/dzxk2bjupu
12378,5298,2020-07-25,"@AaliyahRiccardi 1. I’m David - pediatrician (intensive &amp; urgent care)

2. Renewed my driver’s license after it exp… https://t.co/DLMLv6QmCE"
12379,12979,2020-07-25,Last night in #Chiraq—2000 #BLM &amp; #Antifa fans in front of Mayor #LoriLightfoot's home demanded defunding #Chicago… https://t.co/7G8b0Rsa3w
12380,5615,2020-07-25,@frumiousbander1 I haven’t seen #Lysol wipes or ANY brand of #disinfectant wipes since start of #pandemic! Where do people find it? #COVID19
12381,18565,2020-07-25,"#UnsungHeroes 
#SecurityGuards play a very vital role  in our fight against #Covid19 by screening visitors to our b… https://t.co/sop33mD9tC"
12382,19807,2020-07-25,"Experts differ on reinfection of recovered #COVID19 patients, reports @dileepvk_TNIE  https://t.co/OMmkidW83d via @NewIndianXpress"
12383,21365,2020-07-25,"Trump Has Made America’s Schools a Moral &amp; Medical Catastrophe With Rampant #COVID19.😱💔🇺🇸

#StayHomeSaveLives… https://t.co/lSMaMeeH5F"
12384,19375,2020-07-25,"@GregAbbott_TX @Rangers @astros Greg, as long as I cannot go and do the things I want to do, screw you and your “Ba… https://t.co/TnAFskan5O"
12385,18075,2020-07-25,"Shifting trends from hospitals to home care during Covid-19 https://t.co/GpYbaqagfG via @ETHealthWorld 

#COVID19  #Homecare #Hospitals"
12386,18942,2020-07-25,Do I look like a guinea pig to you? #Covid19 https://t.co/D1DC97RqSa
12387,11198,2020-07-25,Question to my BC Twitter followers: does anyone want a provincial election before next fall? #bcpoli #COVID19
12388,20854,2020-07-25,#COVID19 Has Allowed Law Librarians to Flex Their Tech Prowess | .@Legaltech_news https://t.co/iYdFKmrkA1 #lawtwitter
12389,15573,2020-07-25,"Don't stigmatize people with #COVID19.  
#IndiaFightsCorona #SwasthaBharat #MoDAgainstCorona #HarKaamDeshKeNaam https://t.co/VHvOvIxQ6k"
12390,5839,2020-07-25,"Even #orthotwitter is schooling you on #COVID19 
But then again, you're probably used to that. 
I'm embarrassed for… https://t.co/Nsh4mN7gkd"
12391,15294,2020-07-25,@GovRonDeSantis what was that about you’re not NY? #COVID19 #TrumpVirus #FloridaCovidEpicenter
12392,12089,2020-07-25,Debunking #antiscience #conspiracy theories about masks and #COVID19 is exhausting...😷🤦🏻‍♀️but I just can’t help my… https://t.co/f6pnPh5JDO
12393,15029,2020-07-25,@cmb127 @henrymcmaster Never talked about staying online... Our teachers are ready for in class instruction as soon… https://t.co/jMqMc2J5fk
12394,14557,2020-07-25,Phone call scammers now preying on COVID-19 fears – Abbotsford News | #coronavirus | #scams | #covid19 https://t.co/1GPYR7ns8j
12395,5031,2020-07-25,"#Maharashtra: '#JantaCurfew' imposed in #Nagpur city today and tomorrow, to curb the spread of #COVID19 infection;… https://t.co/PDPS64a0CV"
12396,23611,2020-07-25,"#NikkiHaley continues to foolishly align herself w/Trump (i.e., economy). Wonder what position she'll take concerni… https://t.co/Yvqzgzkzap"
12397,614,2020-07-25,The multifarious efforts by AP Govt aimed at reducing the mortality rate due to #COVID19 are praiseworthy. Under th… https://t.co/jifbvG9Dp0
12398,840,2020-07-25,"123 new cases (REVISED total: 2373); 1 new DEATH (REVISED total: 16): hashtag THREE (July 25, 2020; 11:00 HKT) #COVID2019 #COVID19 #HONGKONG"
12399,5519,2020-07-25,"This CDC report is being incorrectly reported in the media as #Covid19 long-haulers. Uh, no.

It’s people interview… https://t.co/BTWDO9SDi4"
12400,11619,2020-07-25,#COVID19 has adversely affected microbusinesses in India. A multidimensional survey by LEAD and @GAMEIndia2 is capt… https://t.co/DsChWfqoIs
12401,16094,2020-07-25,@MysterySolvent And @realdonaldtrump is golfing in New Jersey while Americans die of #COVID19 every 8 minutes in Fl… https://t.co/8ygCiByqyb
12402,14962,2020-07-25,"Here is a direct link to our podcast discussing #COVID19 and return to #sports with @Bob_Wachter:

https://t.co/yKjBovU9M5"
12403,22627,2020-07-25,@JYSexton @2B_Painfree That said the @GOP will be for using federal troops in cities to keep citizens from voting.… https://t.co/HUgRBkOE9W
12404,15354,2020-07-25,"🖋 Sign “COVID-19 Data” and I’ll deliver a copy to your officials: https://t.co/lFaiwDn3Sv

📨 No. 1,821 is from Anna… https://t.co/KssO5ynT3q"
12405,14618,2020-07-25,Social distancing. Quarantine. Flatten the curve. #thankyoukeyworkers #photography #gettyimages… https://t.co/4VCwRPCx2v
12406,25243,2020-07-25,"MUST READ! (not paywalled).
A Job Guarantee is a better and cheaper option to reset Australian economy from… https://t.co/chRkopBYm3"
12407,20350,2020-07-25,"At a time when street artistes across India are having their livelihoods wiped out due to #COVID19, the feisty spir… https://t.co/iUbobb3eAk"
12408,3655,2020-07-25,"@J_E_Barnard @lura_ks1972 @ASlavitt It's utterly tone-deaf and shows they miss the point altogether, lack empathy,… https://t.co/PV6mIrpcgc"
12409,6564,2020-07-25,"Ep 184 ""Remote Learning Looms Large"" https://t.co/CnNfnxlc3r

@techsavvyteach &amp; @wfryer discuss #covid19… https://t.co/saz03A6yB9"
12410,7920,2020-07-25,"No fans, but the action was top notch as #Dodgers Chris Taylor collides with #Giants first baseman Pablo Sandoval a… https://t.co/eFGtFZvrx5"
12411,5431,2020-07-25,"#OppositeDay Alert !
@NYGovCuomo has spent tax$ to flip his disastrous #COVID19 nursing home policy into a positive… https://t.co/NXvKOHf8AP"
12412,1706,2020-07-25,My mother passed away May 8 from #COVID19 A dear friend sent me a bottle of Quarantine Wine So tonight we toast to… https://t.co/GAQUWiUj0B
12413,1778,2020-07-25,"Vote Aug. 4th for leaders who will focus on issues here at home, so we can all get back to work.
#AnnforLG #Covid19… https://t.co/hgqUvNJxeK"
12414,13143,2020-07-25,COVID 19 Patient Escaped From COVID 19 Centre In Kannur Came In Contact With Several People https://t.co/HkQ9OUjDkl #COVID19
12415,13143,2020-07-25,Schools In State Remain Closed https://t.co/nDsL9Tso6Q #COVID19
12416,18497,2020-07-25,"Corona Update:
No. of cases as of 24/07/2020 at 09:00 A.M.

#ShaliniTelevision #CoronaUpdate #StayHome #Covid19… https://t.co/DjpZcl4po7"
12417,5697,2020-07-25,"Crickets from #CT @GovNedLamont @DeetzGifford @CTDPH @CTDems @CTGOP

#COVID19 is barely a level 2.  There is NO EME… https://t.co/qGLK3q8Y2y"
12418,9101,2020-07-25,"@oliverdarcy @ericbolling @Twitter  @cnn  @msnbc @amjoyshow @ChrisCuomo @drsanjaygupta  
@FoxNewsSunday @funder   A… https://t.co/LhTL9cBFga"
12419,8222,2020-07-25,"@mick_inLa Yep it’s me, in a mask, at work... required to wear one since this thing began in March. #COVID19"
12420,4949,2020-07-25,Look at the color of your veins in your wrist. That’s the color men were turning before death from pneumonia during… https://t.co/Uv36NrREd5
12421,15523,2020-07-25,"COVID-19 Testing Update:

 #ICMRFIGHTSCOVID19 #IndiaFightsCOVID19 #CoronaUpdatesInIndia
#COVID19 https://t.co/hugylqq36G"
12422,8007,2020-07-25,"ALERT: Camps set to open after NFL, players' union reach
agreement - Global Pandemic News | #Coronavirus #COVID19… https://t.co/lrvieX7Mv5"
12423,4181,2020-07-25,"Calling all sewing creatives! We need your help to sew face masks for our patients and visitors. #COVID19
Download… https://t.co/GfOWO69gTu"
12424,10698,2020-07-25,"882 followers? OK, I am going to post the TREATMENT and PREVENTION  for #COVID19, I should get about 10k new follow… https://t.co/sCfv7to6Be"
12425,3458,2020-07-25,WHAT THE FUCK HAPPENED TO YOU @NikkiHaley!!!!! HE CANCELLED THE @GOP Convention due to #COVID19 but wants to fully… https://t.co/hqKl8QzdLD
12426,15379,2020-07-25,"“Teachers  are strong, resilient &amp; creative, but this is one situation I don’t  think we can ‘Donors Choose’ our wa… https://t.co/1DOZi2vcg7"
12427,6104,2020-07-25,In #Bulgaria regular schools are still closed. Strict measures against #COVID19 are much better than non-measures.… https://t.co/lWRqugWGFM
12428,22870,2020-07-25,"The stories that will never end during the #COVID19 era....

Hydroxychloroquine 
Masking
Travel
China
Vitamin-D (mo… https://t.co/V4bQbQoHJo"
12429,13523,2020-07-25,Quarantine has been hard on narcissists. #COVID19
12430,10187,2020-07-25,"Chatting with the daughter of a therapist who died of #covid19 , and will publish tomorrow. I hate how this virus r… https://t.co/K0OFiF5NG3"
12431,10187,2020-07-25,"We're losing such beautiful people to #Covid19. I feel like Maureen and I could have been friends. 
I had a busy dr… https://t.co/0zhhIZfBxn"
12432,11112,2020-07-25,"#SanDiego County reported 490 new cases of #covid19 Friday, with 7% of the 6,974 tests coming back positive.
12 mor… https://t.co/aaFB5GdUIR"
12433,181,2020-07-25,"@EmmaFWW @RepShipley It's a common theme among anti-vaccine activists, trying to blame #COVID19 victims for their o… https://t.co/JendIjajpK"
12434,9495,2020-07-25,"If you have to remember 5 WORDS, just 5 words .....
AMERICANS WILL KEEP DYING SOON.
ER Physician from IN.… https://t.co/Pbd6i7kA1C"
12435,9154,2020-07-25,#BreakingNews | 30th #COVID19 death reported in Goa. 80-year-old from #Chorao Succumbs to Covid19. https://t.co/pYZrCM5wsT
12436,21939,2020-07-25,A recent study shows over 90% of severe #COVID19 patients avoid ICUs and ventilators by receiving a plasma treatmen… https://t.co/ncLyvm7kLY
12437,15799,2020-07-25,Cautionary tale for the #OpenTheSchools crowd #COVID19 https://t.co/DBzBpd5Irc
12438,10338,2020-07-25,"@BetsyDeVosED ""More and more studies show that kids are actually stoppers of the disease and they don’t get it and… https://t.co/UTWLVHeRHv"
12439,24859,2020-07-25,Saint Simons Island on southeast coast of Georgia is jam packed full of people/tourist crowds tonight. Observed fro… https://t.co/elFKlkyPGY
12440,20629,2020-07-25,"@JesseKellyDC You misspelled MDs, PhDs, &amp; scientists, Jesse. You know, those people who studied medicine &amp; diseases… https://t.co/Ktwc9DBKIJ"
12441,4982,2020-07-25,"00113/00114 CSMT-SHM Daily Special Parcel Train extended upto 31.12.2020.
#COVID19 https://t.co/RmuJyrBgSl"
12442,213,2020-07-25,Please wear your mask. These people will be in the #COVID19 ‘surge’ and #hospitalizations that the #left both cause… https://t.co/fu84eOCRdV
12443,15664,2020-07-25,In the news: The first Phase 3 coronavirus vaccine trial in the US is expected to begin next week. Here's how the .… https://t.co/7DHU6I621I
12444,15664,2020-07-25,In the news: July 24 evening update: The latest on the coronavirus and Maine https://t.co/DGu1CIRf6e #coronavirus #COVID19 #2019ncov
12445,15664,2020-07-25,"In the news: Facing Declining Polls, Staff Anxieties, Trump Changes Course on Coronavirus https://t.co/oBltTM5lmH… https://t.co/2koyMJU8d2"
12446,15664,2020-07-25,"In the news: Alabama reports 1669 new coronavirus cases Friday, 38 deaths https://t.co/RNIeLVECz7 #coronavirus #COVID19 #2019ncov"
12447,7706,2020-07-25,"World War...FOUR?!!!

World War IV?!

Is it so intense that it skips over World War III?

Alex Jones you dumbass!… https://t.co/c15uVydsPG"
12448,4864,2020-07-25,#Empowerment comes from critical consciousness. It's life-changing stuff. #COVID19 times can allow you the mental s… https://t.co/IS3sv32J7M
12449,10650,2020-07-25,"How long 'til an #MLB pitcher realizes the value of hand sanitizer on spitballs? 
#covid19
cc @jimog @cut4 @petersagal"
12450,22039,2020-07-25,"@nypost We guessed it..
Hedonistic lifestyles of The Left.
And the right.. 
Culminates in higher #COVID19 rates..
S… https://t.co/E2Yk8nvZgq"
12451,20563,2020-07-25,Has anybody tried cutting into #covid19 to see if it's a #cake?
12452,2678,2020-07-25,"Today, APHA Executive Director Georges Benjamin spoke about the rising threat of #COVID19 cases and how as American… https://t.co/IonF5rBaNN"
12453,22210,2020-07-25,COVID-19 is not taking the weekend off. Know the risk levels for your activities. Williams Chicken Cares!… https://t.co/i34uBJ7Vce
12454,5822,2020-07-25,"My go to Dr is not fauci. I feel I owe my #COVID19 'invisibility' to Dr John Campbell. Seriously, he has been parro… https://t.co/82LNF49X1m"
12455,16960,2020-07-25,Will housing market head downhill for remainder of 2020? https://t.co/G7FqsC9o2W #realestate #housingmarket… https://t.co/uE9YG5P58Y
12456,19169,2020-07-25,"00113/00114 CSMT-SHM Daily Special Parcel Train extended upto 31.12.2020.
#COVID19 https://t.co/yLQikAc2hJ"
12457,23814,2020-07-25,"Good news everyone!
According to @CDCgov recovered and non-contagious #COVID19 patients can continue having SARS-Co… https://t.co/2dKVaH2NWy"
12458,23182,2020-07-25,When @ChristopherHahn makes statements like @realDonaldTrump has talked to Putin more than #Fauci he's just showing… https://t.co/hvBI4xaHgm
12459,3411,2020-07-25,Despondent thoughts can be overpowered by inner peace. Practise meditation regularly and stay calm. #CASEIndia… https://t.co/DfMgdBRU5r
12460,18081,2020-07-25,"In San Paco this weekend, see “Sea of Contagion” at Catharine Clark Gallery. #catharineclarkgallery… https://t.co/XyBsr31Baw"
12461,17032,2020-07-25,"“As COVID-19 spreads across Africa’s Sahel region, it is multiplying the threats to the region’s most vulnerable po… https://t.co/KylP7bjwa5"
12462,3692,2020-07-25,Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/OJWZD01fVv via @Change
12463,15694,2020-07-25,"@narendramodi Sir, It’s a Proud Moment for All Indians as My Niece, Neha Shukla has developed a sensor “Sixfeetapar… https://t.co/ILVpVNQMYm"
12464,10697,2020-07-25,"During #TrumpPresser on Thursday, Trump mentioned he spoke Putin and Prince MBS about how they were dealing with… https://t.co/oiHLlqeotu"
12465,17887,2020-07-25,"Indeed- a President, a good and decent man with charisma, swagger AND HEART.

@ProjectLincoln....do you think we'll… https://t.co/gLLwb1B9YG"
12466,8935,2020-07-25,COVID-19 Testing Update . For more details visit: https://t.co/dI1pqvXAsZ #ICMRFIGHTSCOVID19 #IndiaFightsCOVID19… https://t.co/BUZTUpYNEr
12467,4391,2020-07-25,So my husband’s father just accused me of keeping his son from seeing his family. I guess they don’t know there is… https://t.co/OTqZ7QLZq2
12468,13784,2020-07-25,So #Sinclair is a cancer. #coronavirus #COVID19 https://t.co/IZqLgVtgDf
12469,4891,2020-07-25,Older folks are rolling up their coins taking them to banks only to be told that they can't take them. Not because… https://t.co/PSag4FD2eu
12470,4634,2020-07-25,"352 new cases and 5 new deaths in Belgium 

[4:36 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic"
12471,18187,2020-07-25,It’s time for digital humanities to shine. This blog post by @kateycoleman helps educational connect the dots betwe… https://t.co/ceSewgum5x
12472,10008,2020-07-25,"@CDCgov by 8/15/20, predicting 175,000-200,000 #COVID19 deaths. Also included, top new death states which include:… https://t.co/Lg8sBAjnol"
12473,5477,2020-07-25,@realDonaldTrump @elonmusk @Tesla Oh sorry Texas is dying. @BillyeBrim’s pal #KennethCopeland says he blew the viru… https://t.co/SIzcfj9jto
12474,7347,2020-07-25,"ICT, Trilok Food startup plan to serve RTE packets to Covid-19 centres

#ict #trilok #covid19

https://t.co/c3Mb3HrB6i"
12475,21545,2020-07-25,@thehill Considering we're 7 months in..its a shame you couldn't use the past tense in this statement. The reason?… https://t.co/qbyzIu8QbR
12476,25161,2020-07-25,Quite possibly THE MOST IMPORTANT THING WE HAVE EVER DONE. #COVID19 #vaccine #vaccineinjury @KoldCashGov… https://t.co/kPsXvqGq7a
12477,3551,2020-07-25,"@AmericanAir posts $2.1 billion net loss in the second quarter https://t.co/Cg9pcD5KLh 

#AmericanAirlines #COVID19… https://t.co/OIHVkoQrfq"
12478,20239,2020-07-25,"Have you heard ‘Follow The Demon’ by The Catnip mafia on #SoundCloud? #np https://t.co/F2EbMxpPAh #COVID19,… https://t.co/1kY9HzPmBh"
12479,19169,2020-07-25,00115/00116 CSMT-MAS BI-WEEKLY Special Parcel Train extended upto 31.12.2020. #COVID19 https://t.co/NDamz5ojAG
12480,12405,2020-07-25,@FairNdHandsome Due to negligence of the management 6 densely populated villages is in serious risk of #Covid19 inf… https://t.co/cnFCH8oGtU
12481,25331,2020-07-25,@SNCNJCsMom @GovPhilScott AFAIK masks do offer some degree of protection against contracting the virus (to differen… https://t.co/wKn5b4OU8r
12482,181,2020-07-25,"@RepShipley #covid19 has killed over 140,000 Americans and sickened and hospitalized many more. Anti-science views… https://t.co/prkvOgTtJ3"
12483,23334,2020-07-25,So basically @BrianKempGA is fudging the numbers just like he did to get elected. Got it. #COVID19 https://t.co/KPsoGpcQB7
12484,20239,2020-07-25,Have you heard ‘RAMMSTEIN - Engel - Funky - Remix’ by The Catnip mafia on #SoundCloud? #np https://t.co/E3BlcEEPAG… https://t.co/jaQUyl3mfV
12485,242,2020-07-25,We need @senatemajldr and the Senate to pass the #HEROESact and give Americans across the country a #COVID19 relief… https://t.co/js1CvIZzDg
12486,8110,2020-07-25,@MeidasTouch I know what to do because I see that #TrumpTheDisaster is destroying #America and it’s #AmericaOrTrump… https://t.co/9EB5fXmN6z
12487,18781,2020-07-25,@realDonaldTrump lacks Leadership Skills to guide USA citizen through #COVID19 pandemic and immigration crisis that… https://t.co/aBtpVoOrqt
12488,7900,2020-07-25,nothing to do with #covid19 in #Victoria ... https://t.co/BvYrJ467jd
12489,23374,2020-07-25,"Does this look like your quarantine life? Check out the process on my twitch channel https://t.co/uReYsE0uRB 
Just… https://t.co/I2uRj5FN87"
12490,3619,2020-07-25,Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/z1WUFNO73e via @Change
12491,6162,2020-07-25,"The Mathematics of COVID-19 as a Threat to National Security Part 1: On Absolute Risk, Relative Risk, and Comorbidi… https://t.co/x7D7Wr8So9"
12492,421,2020-07-25,"""Charlies in the wire!""
A warrior's perspective on #COVID19 &amp; #CoronavirusUSA.

Message to Everyone From the Front… https://t.co/F0q6B6AIUC"
12493,4982,2020-07-25,00115/00116 CSMT-MAS BI-WEEKLY Special Parcel Train extended upto 31.12.2020. #COVID19 https://t.co/CMsPj2EbFd
12494,10825,2020-07-25,The videos @PaulStanleyLive did in March were such a blessing. They were clearly made from the heart. It's still em… https://t.co/nwZlptYU5v
12495,20201,2020-07-25,Local stations across the country set to air Fauci conspiracy theory over the weekend https://t.co/XILVXdpmKe  👈 cl… https://t.co/xYmZEufYNv
12496,11340,2020-07-25,"Wow! At least 75 brands are toxic!! Click link below for full list:

FDA Updates on Hand Sanitizers with Methanol… https://t.co/UAoqbDPNiz"
12497,20821,2020-07-25,"COVID ALERT: Despite #COVID19 disruption, scheduled July #minimumwage rate increases were not postponed. There was… https://t.co/By08eJkLOT"
